SIPRI AT Database ID,Supplier,Recipient,Designation,Description,Armament category,Order date,Order date is estimate,Numbers delivered,Numbers delivered is estimate,Delivery year,Delivery year is estimate,Status,SIPRI estimate,TIV deal unit,TIV delivery values,Local production
39628,United States,Taiwan,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2007,Yes,150,Yes,2014,No,New,0.6,0.6,90,No
51988,United States,Taiwan,APG-78 Longbow,combat helicopter radar,Sensors,2010,Yes,2,Yes,2012,No,New,3,3,6,No
51988,United States,Taiwan,APG-78 Longbow,combat helicopter radar,Sensors,2010,Yes,4,Yes,2013,No,New,3,3,12,No
51988,United States,Taiwan,APG-78 Longbow,combat helicopter radar,Sensors,2010,Yes,11,Yes,2014,No,New,3,3,33,No
27563,United States,Taiwan,MIM-104 PAC-3,ABM missile,Missiles,2010,Yes,40,Yes,2013,,New,0.8,0.8,32,No
27563,United States,Taiwan,MIM-104 PAC-3,ABM missile,Missiles,2010,Yes,42,Yes,2014,Yes,New,0.8,0.8,33.6,No
27563,United States,Taiwan,MIM-104 PAC-3,ABM missile,Missiles,2010,Yes,40,Yes,2015,No,New,0.8,0.8,32,No
64278,United States,Taiwan,Stinger,portable SAM,Missiles,2019,Yes,50,Yes,2023,No,New,0.08,0.08,4,No
34142,United States,Taiwan,AAV-7A1,armoured personnel carrier,Armoured vehicles,2016,No,12,Yes,2020,No,New,1,1,12,No
34142,United States,Taiwan,AAV-7A1,armoured personnel carrier,Armoured vehicles,2016,No,24,Yes,2021,Yes,New,1,1,24,No
56919,United States,Taiwan,aircraft engine 2001-3000,aircraft engine,Engines,2010,No,3,Yes,2013,Yes,New,0.75,0.75,2.25,No
56919,United States,Taiwan,aircraft engine 2001-3000,aircraft engine,Engines,2010,No,6,Yes,2014,Yes,New,0.75,0.75,4.5,No
64002,United States,Taiwan,DB-110,aircraft reconnaissance system,Sensors,2021,No,1,Yes,2022,Yes,New,4,4,4,No
64002,United States,Taiwan,DB-110,aircraft reconnaissance system,Sensors,2021,No,2,Yes,2023,Yes,New,4,4,8,No
64002,United States,Taiwan,DB-110,aircraft reconnaissance system,Sensors,2021,No,2,Yes,2024,Yes,New,4,4,8,No
30899,United States,Taiwan,M-1A2 Abrams,tank,Armoured vehicles,2019,No,2,No,2022,No,New,4.5,4.5,9,No
30899,United States,Taiwan,M-1A2 Abrams,tank,Armoured vehicles,2019,No,36,Yes,2024,,New,4.5,4.5,162,No
62204,United States,Taiwan,AAQ-33 Sniper ATP,aircraft electro-optical system,Sensors,2018,No,3,Yes,2020,Yes,New,1,1,3,No
62204,United States,Taiwan,AAQ-33 Sniper ATP,aircraft electro-optical system,Sensors,2018,No,5,Yes,2021,Yes,New,1,1,5,No
62204,United States,Taiwan,AAQ-33 Sniper ATP,aircraft electro-optical system,Sensors,2018,No,5,Yes,2022,Yes,New,1,1,5,No
62204,United States,Taiwan,AAQ-33 Sniper ATP,aircraft electro-optical system,Sensors,2018,No,5,Yes,2023,Yes,New,1,1,5,No
61161,United States,Taiwan,SM-2MR,SAM,Missiles,2017,No,8,Yes,2020,Yes,New,0.3,0.3,2.4,No
61161,United States,Taiwan,SM-2MR,SAM,Missiles,2017,No,8,Yes,2021,Yes,New,0.3,0.3,2.4,No
63983,United States,Taiwan,HIMARS,multiple rocket launcher,Artillery,2021,No,5,Yes,2024,,New,1.1,1.1,5.5,No
28509,United States,Taiwan,vehicle engine 401-600,vehicle engine,Engines,2006,Yes,2,Yes,2010,Yes,New,0.08,0.08,0.16,No
28509,United States,Taiwan,vehicle engine 401-600,vehicle engine,Engines,2006,Yes,51,Yes,2011,No,New,0.08,0.08,4.08,No
28509,United States,Taiwan,vehicle engine 401-600,vehicle engine,Engines,2006,Yes,51,Yes,2012,No,New,0.08,0.08,4.08,No
28509,United States,Taiwan,vehicle engine 401-600,vehicle engine,Engines,2006,Yes,51,Yes,2013,No,New,0.08,0.08,4.08,No
28509,United States,Taiwan,vehicle engine 401-600,vehicle engine,Engines,2006,Yes,51,Yes,2014,No,New,0.08,0.08,4.08,No
28509,United States,Taiwan,vehicle engine 401-600,vehicle engine,Engines,2006,Yes,45,Yes,2015,No,New,0.08,0.08,3.6,No
28509,United States,Taiwan,vehicle engine 401-600,vehicle engine,Engines,2006,Yes,45,Yes,2016,No,New,0.08,0.08,3.6,No
28509,United States,Taiwan,vehicle engine 401-600,vehicle engine,Engines,2006,Yes,45,Yes,2017,No,New,0.08,0.08,3.6,No
28509,United States,Taiwan,vehicle engine 401-600,vehicle engine,Engines,2006,Yes,23,Yes,2018,No,New,0.08,0.08,1.84,No
28509,United States,Taiwan,vehicle engine 401-600,vehicle engine,Engines,2006,Yes,32,Yes,2019,No,New,0.08,0.08,2.56,No
28509,United States,Taiwan,vehicle engine 401-600,vehicle engine,Engines,2006,Yes,54,Yes,2020,No,New,0.08,0.08,4.32,No
28509,United States,Taiwan,vehicle engine 401-600,vehicle engine,Engines,2006,Yes,75,Yes,2021,No,New,0.08,0.08,6,No
28509,United States,Taiwan,vehicle engine 401-600,vehicle engine,Engines,2006,Yes,75,Yes,2022,No,New,0.08,0.08,6,No
28509,United States,Taiwan,vehicle engine 401-600,vehicle engine,Engines,2006,Yes,69,Yes,2023,No,New,0.08,0.08,5.52,No
63599,United States,Taiwan,HCDS,coastal defence system,Artillery,2021,No,1,Yes,2024,,New,10,10,10,No
59470,United States,Taiwan,TOW-2B,anti-tank missile,Missiles,2018,No,460,Yes,2024,,New,0.02,0.02,9.2,No
62326,United States,Taiwan,FGM-148 Javelin,anti-tank missile,Missiles,2019,Yes,200,Yes,2023,No,New,0.03,0.03,6,No
62326,United States,Taiwan,FGM-148 Javelin,anti-tank missile,Missiles,2019,Yes,200,Yes,2024,,New,0.03,0.03,6,No
50518,United States,Taiwan,Harpoon Block-2,anti-ship/land-attack missile,Missiles,2008,No,20,Yes,2010,Yes,New,1,1,20,No
50518,United States,Taiwan,Harpoon Block-2,anti-ship/land-attack missile,Missiles,2008,No,20,Yes,2011,Yes,New,1,1,20,No
50518,United States,Taiwan,Harpoon Block-2,anti-ship/land-attack missile,Missiles,2008,No,20,Yes,2012,Yes,New,1,1,20,No
63600,United States,Taiwan,Harpoon Block-2,anti-ship/land-attack missile,Missiles,2021,No,30,Yes,2024,,New,1,1,30,No
36201,United States,Taiwan,Harpoon Block-2,anti-ship/land-attack missile,Missiles,2008,Yes,10,Yes,2013,No,New,1,1,10,No
36201,United States,Taiwan,Harpoon Block-2,anti-ship/land-attack missile,Missiles,2008,Yes,15,Yes,2014,Yes,New,1,1,15,No
36201,United States,Taiwan,Harpoon Block-2,anti-ship/land-attack missile,Missiles,2008,Yes,5,Yes,2015,Yes,New,1,1,5,No
36201,United States,Taiwan,Harpoon Block-2,anti-ship/land-attack missile,Missiles,2008,Yes,2,Yes,2016,Yes,New,1,1,2,No
53773,United States,Taiwan,Mk-54 LWT,anti-submarine torpedo,Missiles,2018,No,56,Yes,2020,Yes,New,0.5,0.5,28,No
53773,United States,Taiwan,Mk-54 LWT,anti-submarine torpedo,Missiles,2018,No,56,Yes,2021,Yes,New,0.5,0.5,28,No
53773,United States,Taiwan,Mk-54 LWT,anti-submarine torpedo,Missiles,2018,No,56,Yes,2022,Yes,New,0.5,0.5,28,No
51243,United States,Taiwan,Stinger,portable SAM,Missiles,2009,No,25,Yes,2012,Yes,New,0.08,0.08,2,No
51243,United States,Taiwan,Stinger,portable SAM,Missiles,2009,No,46,Yes,2013,Yes,New,0.08,0.08,3.68,No
51243,United States,Taiwan,Stinger,portable SAM,Missiles,2009,No,100,Yes,2014,Yes,New,0.08,0.08,8,No
59469,United States,Taiwan,FGM-148 Javelin,anti-tank missile,Missiles,2017,No,208,Yes,2020,Yes,New,0.03,0.03,6.24,No
64001,United States,Taiwan,ATACMS-1A,surface-to-surface missile,Missiles,2021,Yes,20,Yes,2024,,New,2,2,40,No
31729,United States,Taiwan,AH-64E Apache,combat helicopter,Aircraft,2010,Yes,2,Yes,2012,No,New,15,15,30,No
31729,United States,Taiwan,AH-64E Apache,combat helicopter,Aircraft,2010,Yes,8,Yes,2013,No,New,15,15,120,No
31729,United States,Taiwan,AH-64E Apache,combat helicopter,Aircraft,2010,Yes,20,Yes,2014,No,New,15,15,300,No
63409,United States,Thailand,S-70L Black Hawk,transport helicopter,Aircraft,2019,Yes,4,No,2022,No,New,7.25,7.25,29,No
63409,United States,Thailand,S-70L Black Hawk,transport helicopter,Aircraft,2019,Yes,1,No,2023,No,New,7.25,7.25,7.25,No
63407,United States,Thailand,T-6 Texan-2 -,(armed) trainer aircraft,Aircraft,2020,No,2,No,2022,No,New,2,2,4,Yes
63407,United States,Thailand,T-6 Texan-2 -,(armed) trainer aircraft,Aircraft,2020,No,10,No,2023,No,New,2,2,20,Yes
63783,United States,Thailand,S-70A Black Hawk,transport helicopter,Aircraft,2019,Yes,3,No,2020,No,Second hand,6.5,2.6,7.8,No
63881,United States,Thailand,AT-6 Wolverine -,ground-attack aircraft,Aircraft,2021,No,4,Yes,2024,,New,4.75,4.75,19,No
66121,United States,Thailand,RQ-21 Blackjack,UAV,Aircraft,2021,Yes,2,Yes,2022,No,New,0.07,0.07,0.14,No
59102,United States,Thailand,F-404 (8000),turbofan,Engines,2015,No,4,Yes,2018,No,New,2.2,2.2,8.8,No
59546,United States,Thailand,Saab-340,transport aircraft,Aircraft,2016,No,2,No,2017,No,Second hand,7,2.8,5.6,No
57882,United States,Thailand,vehicle engine 201-300,vehicle engine,Engines,2012,No,6,Yes,2014,Yes,New,0.03,0.03,0.18,No
57882,United States,Thailand,vehicle engine 201-300,vehicle engine,Engines,2012,No,10,Yes,2013,No,New,0.03,0.03,0.3,No
57882,United States,Thailand,vehicle engine 201-300,vehicle engine,Engines,2012,No,5,Yes,2012,Yes,New,0.03,0.03,0.15,No
58438,United States,Thailand,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2014,No,25,Yes,2016,Yes,New,0.6,0.6,15,No
58438,United States,Thailand,AIM-120C AMRAAM,long-range air-to-air missile,Missiles,2014,No,25,Yes,2017,Yes,New,0.6,0.6,15,No
52697,United States,Thailand,F-404 (8000),turbofan,Engines,2010,No,6,Yes,2013,No,New,2.2,2.2,13.2,No
64949,United States,Thailand,Kodiak-100,light transport aircraft,Aircraft,2021,No,3,Yes,2024,,New,1,1,3,No
62383,United States,Thailand,Phalanx,naval gun,Naval weapons,2013,Yes,1,No,2018,No,New,7,7,7,No
62384,United States,Thailand,MK-41 SAMS,naval SAM system,Naval weapons,2013,Yes,1,No,2018,No,New,20,20,20,No
62387,United States,Thailand,LM-2500 (30001-35000),gas turbine,Engines,2013,No,1,No,2018,No,New,7,7,7,No
58762,United States,Thailand,AAQ-33 Sniper ATP,aircraft electro-optical system,Sensors,2014,No,2,Yes,2015,No,New,1,1,2,No
58762,United States,Thailand,AAQ-33 Sniper ATP,aircraft electro-optical system,Sensors,2014,No,3,Yes,2016,Yes,New,1,1,3,No
36212,United States,Thailand,S-70L Black Hawk,transport helicopter,Aircraft,2007,No,2,No,2011,No,New,7.25,7.25,14.5,No
62498,United States,Thailand,TOW-2B,anti-tank missile,Missiles,2017,No,50,Yes,2018,No,New,0.02,0.02,1,No
63770,United States,Thailand,Cessna-180 Skywagon,light aircraft,Aircraft,2019,Yes,3,No,2020,No,New,0.18,0.18,0.54,No
61085,United States,Thailand,F-404 (8000),turbofan,Engines,2021,Yes,2,,2024,,New,2.2,2.2,4.4,No
61083,United States,Thailand,F-404 (8000),turbofan,Engines,2017,No,4,Yes,2019,No,New,2.2,2.2,8.8,No
61083,United States,Thailand,F-404 (8000),turbofan,Engines,2017,No,4,Yes,2020,Yes,New,2.2,2.2,8.8,No
55303,United States,Thailand,ESSM,SAM,Missiles,2013,Yes,9,No,2015,No,New,0.4,0.4,3.6,No
35650,United States,Thailand,AH-1F Cobra,combat helicopter,Aircraft,2005,Yes,3,Yes,2011,Yes,Second hand but modernized,7.5,4.95,14.85,No
35650,United States,Thailand,AH-1F Cobra,combat helicopter,Aircraft,2005,Yes,1,No,2012,No,Second hand but modernized,7.5,4.95,4.95,No
40337,United States,Thailand,F-404 (8000),turbofan,Engines,2008,No,6,Yes,2011,No,New,2.2,2.2,13.2,No
51814,United States,Thailand,S-70L Black Hawk,transport helicopter,Aircraft,2012,No,3,No,2013,No,New,7.25,7.25,21.75,No
51857,United States,Thailand,Enstrom-480,light helicopter,Aircraft,2010,No,10,No,2011,No,New,0.4,0.4,4,No
51857,United States,Thailand,Enstrom-480,light helicopter,Aircraft,2010,No,6,No,2012,No,New,0.4,0.4,2.4,No
55101,United States,Thailand,Saab-340,transport aircraft,Aircraft,2012,No,1,No,2012,No,Second hand,7,2.8,2.8,No
55324,United States,Thailand,S-70L Black Hawk,transport helicopter,Aircraft,2013,No,1,No,2016,Yes,New,7.25,7.25,7.25,No
55783,United States,Thailand,vehicle engine 301-400,vehicle engine,Engines,2008,Yes,10,Yes,2010,Yes,New,0.05,0.05,0.5,No
4860,United States,Thailand,TPS-77,air-search radar,Sensors,2007,No,1,No,2012,Yes,New,11,11,11,No
53781,United States,Thailand,Bell-214,helicopter,Aircraft,2010,Yes,2,No,2011,No,Second hand,4,1.6,3.2,No
54997,United States,Thailand,S-70L Black Hawk,transport helicopter,Aircraft,2012,No,3,No,2014,No,New,7.25,7.25,21.75,No
56805,United States,Thailand,TPS-70,air-search radar,Sensors,2013,No,1,Yes,2015,Yes,New,11,11,11,No
56805,United States,Thailand,TPS-70,air-search radar,Sensors,2013,No,1,Yes,2016,Yes,New,11,11,11,No
56900,United States,Thailand,M-198 155mm,towed gun,Artillery,2012,No,54,Yes,2013,Yes,Second hand,0.85,0.34,18.36,No
67196,United States,Thailand,Harpoon Block-2,anti-ship/land-attack missile,Missiles,2017,Yes,5,Yes,2019,Yes,New,1,1,5,No
60080,United States,Thailand,Mk-54 LWT,anti-submarine torpedo,Missiles,2016,Yes,15,Yes,2019,Yes,New,0.5,0.5,7.5,No
64177,United States,Thailand,LAV-3,armoured personnel carrier,Armoured vehicles,2019,No,19,Yes,2019,,Second hand,0.35,0.14,2.66,No
64177,United States,Thailand,LAV-3,armoured personnel carrier,Armoured vehicles,2019,No,44,Yes,2020,,Second hand,0.35,0.14,6.16,No
64177,United States,Thailand,LAV-3,armoured personnel carrier,Armoured vehicles,2019,No,17,Yes,2022,No,Second hand,0.35,0.14,2.38,No
64177,United States,Thailand,LAV-3,armoured personnel carrier,Armoured vehicles,2019,No,50,Yes,2023,No,Second hand,0.35,0.14,7,No
58926,United States,Thailand,ESSM,SAM,Missiles,2015,Yes,7,Yes,2017,Yes,New,0.4,0.4,2.8,No
58926,United States,Thailand,ESSM,SAM,Missiles,2015,Yes,7,Yes,2018,Yes,New,0.4,0.4,2.8,No
65706,United States,Thailand,FGM-148 Javelin,anti-tank missile,Missiles,2022,No,150,Yes,2024,Yes,New,0.03,0.03,4.5,No
52390,United States,Thailand,APG-68,combat aircraft radar,Sensors,2012,No,5,Yes,2014,No,New,2,2,10,No
52390,United States,Thailand,APG-68,combat aircraft radar,Sensors,2012,No,5,Yes,2015,No,New,2,2,10,No
52390,United States,Thailand,APG-68,combat aircraft radar,Sensors,2012,No,5,Yes,2016,No,New,2,2,10,No
52390,United States,Thailand,APG-68,combat aircraft radar,Sensors,2012,No,3,Yes,2017,No,New,2,2,6,No
65159,United States,Togo,Mamba-7 -,armoured personnel carrier,Armoured vehicles,2020,Yes,23,No,2020,No,New,0.2,0.2,4.6,No
65159,United States,Togo,Mamba-7 -,armoured personnel carrier,Armoured vehicles,2020,Yes,50,Yes,2021,No,New,0.2,0.2,10,No
65159,United States,Togo,Mamba-7 -,armoured personnel carrier,Armoured vehicles,2020,Yes,21,Yes,2022,Yes,New,0.2,0.2,4.2,No
65159,United States,Togo,Mamba-7 -,armoured personnel carrier,Armoured vehicles,2020,Yes,6,Yes,2023,Yes,New,0.2,0.2,1.2,No
35943,United States,Trinidad and Tobago,AW-139,helicopter,Aircraft,2009,No,2,No,2011,No,New,6,6,12,No
35943,United States,Trinidad and Tobago,AW-139,helicopter,Aircraft,2009,No,2,No,2012,No,New,6,6,12,No
64215,United States,Tunisia,vehicle engine 301-400,vehicle engine,Engines,2020,No,46,Yes,2022,No,New,0.05,0.05,2.3,No
63025,United States,Tunisia,PC-9 -,(armed) trainer aircraft,Aircraft,2021,Yes,2,Yes,2022,No,New,1.9,1.9,3.8,No
63025,United States,Tunisia,PC-9 -,(armed) trainer aircraft,Aircraft,2021,Yes,6,Yes,2023,No,New,1.9,1.9,11.4,No
61982,United States,Tunisia,Pitbull VX,armoured personnel carrier,Armoured vehicles,2018,No,9,No,2018,No,New,0.14,0.14,1.26,No
57837,United States,Tunisia,vehicle engine 301-400,vehicle engine,Engines,2014,No,29,Yes,2014,No,New,0.05,0.05,1.45,No
57837,United States,Tunisia,vehicle engine 301-400,vehicle engine,Engines,2014,No,71,Yes,2016,No,New,0.05,0.05,3.55,No
61635,United States,Tunisia,vehicle engine 301-400,vehicle engine,Engines,2016,Yes,70,Yes,2017,No,New,0.05,0.05,3.5,No
62113,United States,Tunisia,Bell-429,light helicopter,Aircraft,2016,Yes,3,No,2017,Yes,New,2.8,2.8,8.4,No
59737,United States,Tunisia,AGM-114 Hellfire-2,anti-tank/air-to-surface missile,Missiles,2015,No,150,Yes,2017,No,New,0.05,0.05,7.5,No
59738,United States,Tunisia,MX-7,light aircraft,Aircraft,2016,No,12,No,2016,No,New,0.1,0.1,1.2,No
58924,United States,Tunisia,HMMWV-UA,armoured personnel carrier,Armoured vehicles,2015,Yes,52,No,2015,No,New,0.13,0.13,6.76,No
58924,United States,Tunisia,HMMWV-UA,armoured personnel carrier,Armoured vehicles,2015,Yes,28,No,2016,No,New,0.13,0.13,3.64,No
60300,United States,Tunisia,S-70L Black Hawk,transport helicopter,Aircraft,2016,No,2,Yes,2019,Yes,New,7.25,7.25,14.5,No
60300,United States,Tunisia,S-70L Black Hawk,transport helicopter,Aircraft,2016,No,2,Yes,2020,Yes,New,7.25,7.25,14.5,No
62466,United States,Tunisia,ship engine 4001-6000,ship engine,Engines,2016,No,8,No,2018,No,New,1.5,1.5,12,No
60190,United States,Tunisia,vehicle engine 301-400,vehicle engine,Engines,2016,Yes,10,Yes,2016,No,New,0.05,0.05,0.5,No
57708,United States,Tunisia,S-70L Black Hawk,transport helicopter,Aircraft,2015,No,4,No,2017,No,New,7.25,7.25,29,No
57708,United States,Tunisia,S-70L Black Hawk,transport helicopter,Aircraft,2015,No,4,No,2018,No,New,7.25,7.25,29,No
63662,United States,Tunisia,C-130H Hercules,transport aircraft,Aircraft,2020,No,1,,2022,Yes,Second hand,28,11.2,11.2,No
63662,United States,Tunisia,C-130H Hercules,transport aircraft,Aircraft,2020,No,2,,2024,,Second hand,28,11.2,22.4,No
59714,United States,Tunisia,OH-58D,combat helicopter,Aircraft,2016,No,6,Yes,2016,No,Second hand,3,1.2,7.2,No
59714,United States,Tunisia,OH-58D,combat helicopter,Aircraft,2016,No,18,Yes,2017,No,Second hand,3,1.2,21.6,No
35764,United States,Tunisia,Bell-205A-1,helicopter,Aircraft,2006,No,4,Yes,2010,No,Second hand but modernized,2.62,1.73,6.92,No
35764,United States,Tunisia,Bell-205A-1,helicopter,Aircraft,2006,No,4,Yes,2011,Yes,Second hand but modernized,2.62,1.73,6.92,No
64216,United States,Tunisia,vehicle engine 301-400,vehicle engine,Engines,2020,No,33,Yes,2021,Yes,New,0.05,0.05,1.65,No
64959,United States,Tunisia,Cessna-208 Caravan,light transport aircraft,Aircraft,2021,No,4,,2024,,New,1,1,4,No
67531,United States,Tunisia,vehicle engine 301-400,vehicle engine,Engines,2019,No,4,Yes,2020,Yes,New,0.05,0.05,0.2,No
67531,United States,Tunisia,vehicle engine 301-400,vehicle engine,Engines,2019,No,5,Yes,2021,Yes,New,0.05,0.05,0.25,No
51697,United States,Tunisia,C-130J Hercules,transport aircraft,Aircraft,2010,No,1,No,2013,No,New,40,40,40,No
51697,United States,Tunisia,C-130J Hercules,transport aircraft,Aircraft,2010,No,1,No,2014,No,New,40,40,40,No
56479,United States,Turkiye,vehicle engine 301-400,vehicle engine,Engines,2013,No,25,Yes,2014,Yes,New,0.05,0.05,1.25,No
56479,United States,Turkiye,vehicle engine 301-400,vehicle engine,Engines,2013,No,25,Yes,2015,Yes,New,0.05,0.05,1.25,No
67889,United States,Turkiye,LM-2500 (30001-35000),gas turbine,Engines,2018,Yes,2,,2024,,New,7,7,14,No
64821,United States,Turkiye,vehicle engine 301-400,vehicle engine,Engines,2016,No,34,Yes,2022,No,New,0.05,0.05,1.7,No
64821,United States,Turkiye,vehicle engine 301-400,vehicle engine,Engines,2016,No,50,Yes,2020,No,New,0.05,0.05,2.5,No
64821,United States,Turkiye,vehicle engine 301-400,vehicle engine,Engines,2016,No,100,Yes,2021,No,New,0.05,0.05,5,No
36007,United States,Turkiye,MK-41 SAMS,naval SAM system,Naval weapons,2005,Yes,2,Yes,2013,Yes,New,20,20,40,No
36007,United States,Turkiye,MK-41 SAMS,naval SAM system,Naval weapons,2005,Yes,2,Yes,2014,Yes,New,20,20,40,No
55098,United States,Turkiye,King Air,light transport aircraft,Aircraft,2012,No,5,No,2012,No,Second hand but modernized,2.85,1.88,9.41,No
61640,United States,Turkiye,vehicle engine 301-400,vehicle engine,Engines,2016,No,50,Yes,2016,No,New,0.05,0.05,2.5,No
29166,United States,Turkiye,SH-60B Seahawk,anti-submarine helicopter,Aircraft,2006,No,7,Yes,2013,Yes,New,17,17,119,No
29166,United States,Turkiye,SH-60B Seahawk,anti-submarine helicopter,Aircraft,2006,No,5,Yes,2014,Yes,New,17,17,85,No
29166,United States,Turkiye,SH-60B Seahawk,anti-submarine helicopter,Aircraft,2006,No,5,Yes,2012,Yes,New,17,17,85,No
58180,United States,Turkiye,AIM-9X,long-range air-to-air missile,Missiles,2014,No,57,Yes,2015,Yes,New,0.18,0.18,10.26,No
58180,United States,Turkiye,AIM-9X,long-range air-to-air missile,Missiles,2014,No,60,Yes,2016,Yes,New,0.18,0.18,10.8,No
58224,United States,Turkiye,CH-47F,transport helicopter,Aircraft,2015,No,1,Yes,2018,Yes,New,20,20,20,No
58224,United States,Turkiye,CH-47F,transport helicopter,Aircraft,2015,No,3,Yes,2019,No,New,20,20,60,No
50024,United States,Turkiye,ESSM,SAM,Missiles,2009,Yes,25,Yes,2017,Yes,New,0.4,0.4,10,Yes
50024,United States,Turkiye,ESSM,SAM,Missiles,2009,Yes,25,Yes,2016,Yes,New,0.4,0.4,10,Yes
50024,United States,Turkiye,ESSM,SAM,Missiles,2009,Yes,25,Yes,2015,Yes,New,0.4,0.4,10,Yes
50024,United States,Turkiye,ESSM,SAM,Missiles,2009,Yes,76,Yes,2014,Yes,New,0.4,0.4,30.4,Yes
50024,United States,Turkiye,ESSM,SAM,Missiles,2009,Yes,76,No,2013,No,New,0.4,0.4,30.4,Yes
50024,United States,Turkiye,ESSM,SAM,Missiles,2009,Yes,32,No,2012,No,New,0.4,0.4,12.8,Yes
50024,United States,Turkiye,ESSM,SAM,Missiles,2009,Yes,16,Yes,2011,Yes,New,0.4,0.4,6.4,Yes
58676,United States,Turkiye,Phalanx,naval gun,Naval weapons,2015,Yes,2,No,2023,No,New,7,7,14,No
53514,United States,Turkiye,Phalanx,naval gun,Naval weapons,2011,Yes,2,No,2017,No,New,7,7,14,No
53514,United States,Turkiye,Phalanx,naval gun,Naval weapons,2011,Yes,2,No,2018,No,New,7,7,14,No
50766,United States,Turkiye,aircraft engine 1001-2000,aircraft engine,Engines,2008,No,2,Yes,2023,No,New,0.5,0.5,1,Yes
50766,United States,Turkiye,aircraft engine 1001-2000,aircraft engine,Engines,2008,No,10,Yes,2021,No,New,0.5,0.5,5,Yes
50766,United States,Turkiye,aircraft engine 1001-2000,aircraft engine,Engines,2008,No,2,Yes,2020,No,New,0.5,0.5,1,Yes
50766,United States,Turkiye,aircraft engine 1001-2000,aircraft engine,Engines,2008,No,26,Yes,2019,No,New,0.5,0.5,13,Yes
50766,United States,Turkiye,aircraft engine 1001-2000,aircraft engine,Engines,2008,No,20,Yes,2018,No,New,0.5,0.5,10,Yes
50766,United States,Turkiye,aircraft engine 1001-2000,aircraft engine,Engines,2008,No,18,Yes,2017,No,New,0.5,0.5,9,Yes
50766,United States,Turkiye,aircraft engine 1001-2000,aircraft engine,Engines,2008,No,18,Yes,2016,No,New,0.5,0.5,9,Yes
